athlete_id,session_id,time_step,heart_rate,fatigue,load,reps,recovery_score,hydration_level,sleep_quality,session_intensity,power_output,injury_risk_score
1,0,24,93.60267194517728,50.96177868776488,45.2050932626871,10,67.32347246640755,79.71314500945564,61.33270638512314,31.592414352135467,189.47819138156848,12.606395102346102
1,0,25,94.54636018991684,52.46079517353128,40.287757028402595,12,65.62420036796215,76.99874719623595,61.33270638512314,31.592414352135467,220.72918681792822,17.136824837630737
1,0,26,96.98260715858505,53.64781369437052,45.60980134459234,10,66.08939723530388,77.40528732351859,61.33270638512314,31.592414352135467,188.40761456523552,16.588245305279553
1,0,27,93.30938567253625,54.6901749129954,42.5897716844399,15,64.95348504630886,80.14263199106142,61.33270638512314,31.592414352135467,219.63129731150153,18.516886434240934
1,0,28,94.61990928516394,54.18325190076297,45.83012722844697,8,64.72926533593468,76.75544272944208,61.33270638512314,31.592414352135467,182.40711368432875,14.857399180018081
1,0,29,95.153161073629,56.90693102767301,42.237258374783686,6,61.706294793783705,75.42996416305424,61.33270638512314,31.592414352135467,191.2355876947545,23.867842492808883
1,0,30,97.46537705905696,59.51364497114291,39.31282582282441,9,61.17682526339771,77.25028511865204,61.33270638512314,31.592414352135467,190.43438343724458,20.583019856543366
1,0,31,99.38432736877756,60.663437883878736,42.00653716736922,10,61.36412796345183,74.84054348747945,61.33270638512314,31.592414352135467,182.2450314943156,22.090950390240536
1,0,32,98.60624553510253,62.084147092605185,46.48063250627808,10,61.18878583106043,76.56252614760247,61.33270638512314,31.592414352135467,196.09281393076265,21.85622867385277
1,0,33,104.050062291982,63.128610994272485,50.02946965136945,13,58.873570485163505,76.25343432059123,61.33270638512314,31.592414352135467,215.67610341882428,25.405030053945353
1,0,34,100.14582636298188,63.70418912983331,38.823686435414174,12,59.356676988796366,75.98572286338066,61.33270638512314,31.592414352135467,194.34277234335207,22.643664071165183
1,0,35,101.27817444886365,66.16046203717042,44.05445926389795,9,55.03305808187292,75.27349347204638,61.33270638512314,31.592414352135467,179.92517865144382,26.006652697068734
1,0,36,104.4119057219102,68.57700146650055,43.55665999589104,6,55.472516792223516,75.13401303798037,61.33270638512314,31.592414352135467,152.88964599948315,25.461443455867006
1,0,37,104.97857744015094,70.29716436119287,41.82118787950214,9,59.601365187888504,75.95047197116217,61.33270638512314,31.592414352135467,177.4180105555743,29.277381197578435
1,0,38,106.4560491860699,71.90133501641478,46.60434255958796,12,54.91870844970747,73.68453331328178,61.33270638512314,31.592414352135467,178.4157537066071,31.116224284544806
1,0,39,101.48789871975261,74.88934370357417,45.02288958261667,12,55.85589597393198,74.59146124400094,61.33270638512314,31.592414352135467,187.1092485940775,28.07608711096131
1,0,40,105.59177039805866,75.93688106377849,44.3474828997924,13,52.573919590151874,74.10545903060066,61.33270638512314,31.592414352135467,176.65060920101607,30.7898119475759
1,0,41,105.90637997564473,75.66005274332807,47.14583051330404,12,54.35948296487472,73.72093222419277,61.33270638512314,31.592414352135467,194.03125737307838,34.793035577309304
1,0,42,105.17790900502048,75.64428357917714,40.327566939995165,9,55.83523303293069,73.34950604487545,61.33270638512314,31.592414352135467,174.10898698745962,28.53555150447506
1,0,43,104.97199871611366,77.4138140403218,49.266052512067105,12,53.07952526205364,72.56987208168803,61.33270638512314,31.592414352135467,187.4650351968125,32.85195655112612
1,0,44,105.49045048296945,78.89357905269121,48.28242270698804,12,53.93830627803635,70.67017515914932,61.33270638512314,31.592414352135467,176.94732835763375,34.237031048253684
1,0,45,109.55861791877788,81.00563102784345,49.972876357142596,10,52.24113446626954,73.18517116604781,61.33270638512314,31.592414352135467,201.96371725758905,34.11773434613868
1,1,0,108.4008624184704,20.03351900829984,76.86393236651949,9,53.797173136266196,85.37141060904605,61.33270638512314,66.17805999784545,277.44203507971173,9.376657778306017
1,1,1,108.22365846698708,22.56837128809904,75.3103857016606,12,53.15399059706055,86.37681289322268,61.33270638512314,66.17805999784545,296.71705009234404,14.581213467647926
1,1,2,109.59602444745234,24.90403833216109,84.40087515022523,11,52.26442915980988,86.37741043699093,61.33270638512314,66.17805999784545,295.17415777446234,15.590263857020544
1,1,3,106.00717375742035,26.281482835463166,83.02803955329874,14,47.82563889949707,83.85127168832369,61.33270638512314,66.17805999784545,294.71484397365043,20.63174251487348
1,1,4,115.18286793622165,29.585538766520923,83.09599887799769,12,48.87366386183367,87.20000512964162,61.33270638512314,66.17805999784545,288.82703992686413,17.66157670707558
1,1,5,116.51072862973875,31.308338089431256,82.73743504241149,9,49.057486367918834,84.4771835091083,61.33270638512314,66.17805999784545,250.977937959451,20.457296540270168
1,1,6,111.58543118326673,32.162907818158345,81.96898930339738,13,48.751300585514684,85.0356401527634,61.33270638512314,66.17805999784545,283.33817830981275,18.981864633146895
1,1,7,117.24867908322709,34.76409863639536,83.6977563126696,13,46.69934216984243,84.615850924465,61.33270638512314,66.17805999784545,284.2889511070553,20.230816748631764
1,1,8,117.20647171434614,37.30154814779831,89.43225841431051,11,44.94310617891476,85.83045506708153,61.33270638512314,66.17805999784545,303.0191069660436,28.867328830709337
1,1,9,116.52581209942363,38.91311584519498,87.00871959185517,12,44.78576706460502,85.43443232254833,61.33270638512314,66.17805999784545,284.97648121647387,23.96524736433993
1,1,10,120.80421832913547,40.482132928717625,82.60185872839223,8,42.74898323401685,82.45208319800115,61.33270638512314,66.17805999784545,263.47729227271566,23.947720189792303
1,1,11,117.74471019602532,42.86757039099571,88.9836715875343,11,43.09758661064969,83.10170752794056,61.33270638512314,66.17805999784545,285.5740258804629,26.009668399750936
1,1,12,121.27400068256877,46.72574197835519,88.52954843913051,17,40.73164337655044,83.36063982473901,61.33270638512314,66.17805999784545,302.98430771644183,32.06027467485954
1,1,13,121.49465360648874,49.63849351719916,86.74206908372973,13,40.78887654554678,81.72109950656576,61.33270638512314,66.17805999784545,271.22041313200793,33.654694962499114
1,1,14,119.11148241714734,51.8562184736476,88.72448212912904,14,34.99594004403144,80.19525683253052,61.33270638512314,66.17805999784545,295.4255537127326,37.94604009973021
1,1,15,123.25441368221146,53.507847542348735,88.06204561777619,9,40.61373565060796,78.4855095281787,61.33270638512314,66.17805999784545,241.28589773939166,35.11294565548357
1,1,16,123.76596705337741,55.65254077227436,86.10759628050953,11,37.501360441600895,81.81231710120757,61.33270638512314,66.17805999784545,262.8407614246146,34.53922433549644
1,1,17,124.71183929402338,57.561955271710744,94.05390258658679,15,37.23717744962333,80.17876471000697,61.33270638512314,66.17805999784545,302.33671187639965,38.1973866868566
1,1,18,125.1391891327588,61.21122125226285,96.29557811202956,12,33.27600753694038,81.30281872157592,61.33270638512314,66.17805999784545,259.7519059954973,42.052220168836726
1,1,19,125.570189864395,64.52726425550749,87.80314918853816,13,28.68601772770746,79.99641855244738,61.33270638512314,66.17805999784545,236.92604425547265,42.01177225767662
1,1,20,126.66560246953509,66.77784194248491,93.81340913026884,12,31.544035605386345,79.98889105085105,61.33270638512314,66.17805999784545,264.60854159506766,45.59182580960304
1,1,21,130.02745969431422,70.87240816133145,94.79551026177259,13,29.456189279652175,80.29864573455907,61.33270638512314,66.17805999784545,249.34307007342224,45.0806066476854
1,1,22,129.1984562821604,73.32632847148803,90.47696610786335,10,28.475619709609095,79.50812767560619,61.33270638512314,66.17805999784545,243.615458518475,48.931027035971724
1,1,23,132.6120517368032,75.77986438360739,94.30142157026282,11,25.157271159714327,79.90105763858443,61.33270638512314,66.17805999784545,242.7587746585684,48.359223702345574
1,1,24,134.90703442934878,78.93518477575175,95.91988169290347,9,25.65585489163381,80.49636745360327,61.33270638512314,66.17805999784545,197.28714698021042,48.727464739943294
1,1,25,133.7557264940935,82.76555817543932,95.03899977579704,10,22.569463369967874,79.40021991274547,61.33270638512314,66.17805999784545,229.26913093062242,57.33245663021632
1,1,26,134.70059980535297,83.8106158890648,92.82319862049602,12,21.894839723256048,80.37850275456441,61.33270638512314,66.17805999784545,228.49334177482254,56.60784386212277
1,1,27,135.43792401596164,85.4523389470886,97.78528573944054,8,24.711804674878852,78.46143661706965,61.33270638512314,66.17805999784545,207.53974718968036,55.7471206835152
1,1,28,139.26401227809765,88.419823357091,99.9190710488511,13,19.660931302020284,75.47022735272691,61.33270638512314,66.17805999784545,226.06290422875293,60.48811083142971
1,1,29,142.03887390230162,90.77869271733293,95.78047991078046,9,19.468753995821924,77.99952829736755,61.33270638512314,66.17805999784545,206.78258098802337,58.90720155798755
1,1,30,143.27516860810232,92.71801468572667,99.57700198860067,11,18.779376964479248,77.35830768566859,61.33270638512314,66.17805999784545,213.55091937766431,56.183573167445495
1,1,31,141.01784762120977,94.06619540267715,104.17305765246283,17,18.069076565515072,75.95662101504948,61.33270638512314,66.17805999784545,263.2213622932557,61.99224403499226
1,1,32,142.45918153943725,97.18459036662323,101.64891511671888,13,20.106695402822304,74.2996573898055,61.33270638512314,66.17805999784545,231.91107964856587,63.754009924733644
1,1,33,142.60073201685591,99.1114652822471,102.32598701205742,9,19.03905478760477,75.94021297716144,61.33270638512314,66.17805999784545,230.42828319648504,61.739592585301935
1,1,34,142.83733192980563,100.0,102.81197923342238,13,17.366095818103535,74.35008743615093,61.33270638512314,66.17805999784545,213.29347032049924,66.22989281259098
1,1,35,144.35166666275072,100.0,98.91291747049877,11,12.933325191256676,74.94503880996653,61.33270638512314,66.17805999784545,209.9272371605726,61.33160716131899
1,1,36,144.74178005842603,100.0,104.544703886563,13,16.249650098187036,73.8362943447449,61.33270638512314,66.17805999784545,263.81513519122086,67.6734798245114
1,1,37,142.66218411310692,100.0,103.92326622238691,12,16.772203849511797,75.32307517422963,61.33270638512314,66.17805999784545,223.44607513092194,65.14855253573144
1,1,38,143.77314433519942,100.0,105.70254698400014,15,14.927658209226692,73.44233554180951,61.33270638512314,66.17805999784545,259.5916810716314,63.43852349294569
1,1,39,143.33575623163804,100.0,101.42001170157478,10,12.575426337344682,70.8585169187253,61.33270638512314,66.17805999784545,226.2237811552375,66.69573914738028
1,1,40,144.98675126191205,100.0,101.37767070337426,12,12.701641741290697,74.5519524793183,61.33270638512314,66.17805999784545,222.19473581951073,68.41030572856083
1,1,41,141.68337925418388,100.0,104.99915651066414,13,13.216358837370297,71.70085039673991,61.33270638512314,66.17805999784545,216.20374749589476,69.44103854473045
1,1,42,141.3139268390585,100.0,104.55722476125838,10,9.938954992111224,72.47752940928068,61.33270638512314,66.17805999784545,204.58536968191473,70.90110946734721
1,1,43,144.8111890954854,100.0,107.02782787853249,14,13.621504497388827,70.8747510306372,61.33270638512314,66.17805999784545,249.88317361634836,68.1958007428823
1,1,44,140.15483040809048,100.0,107.58448313100077,12,10.465127327702444,72.82626500049058,61.33270638512314,66.17805999784545,243.14247904709046,71.01380180884554
1,1,45,145.15996396286909,100.0,104.25816791495917,8,15.224879194772242,71.66178591879732,61.33270638512314,66.17805999784545,200.1919251453658,64.25304498783916
1,1,46,147.22706699081755,100.0,107.92437587037341,11,14.787547687020647,69.9748626467141,61.33270638512314,66.17805999784545,215.52581660470224,69.34832622084863
1,1,47,146.72886190476828,100.0,110.37888624571745,13,13.206584419101663,72.34254245404121,61.33270638512314,66.17805999784545,244.97023887033578,64.9403572962051
1,1,48,148.03081473561681,100.0,109.2808552713177,11,14.101515329011661,68.95713498442065,61.33270638512314,66.17805999784545,230.95920163221882,70.83011124046328
1,1,49,142.5152003744122,100.0,109.6361366027538,12,11.335965560781094,68.83077848903429,61.33270638512314,66.17805999784545,232.9816973106712,69.07950097835435
1,1,50,146.01906291212956,100.0,115.56264558274454,14,11.159295252447182,69.80667866049843,61.33270638512314,66.17805999784545,239.0819285847173,69.9828309077524
1,1,51,145.2217293584606,100.0,108.50165233471537,9,8.187888583293496,70.05641031104572,61.33270638512314,66.17805999784545,225.50952734405527,71.08931961923146
1,1,52,147.11057223753127,100.0,114.3874426551909,12,10.937105150369145,68.07888974002569,61.33270638512314,66.17805999784545,254.17075754680903,72.14603312675256
1,1,53,144.58622301615688,100.0,111.48323117880395,9,9.895185572874494,68.3600162171756,61.33270638512314,66.17805999784545,220.30228946878773,68.05449444096298
1,1,54,143.1438928863378,100.0,110.56570391908365,13,10.313170157262586,67.91055303743363,61.33270638512314,66.17805999784545,234.58799436316863,72.92108950277516
1,1,55,145.28848410167467,100.0,109.53364865391919,8,9.489557731259854,65.80872994969766,61.33270638512314,66.17805999784545,223.59200189851398,63.76356440353842
1,1,56,144.66085382187273,100.0,114.77767383727681,15,8.116931664969972,66.33960721571863,61.33270638512314,66.17805999784545,252.53185107621647,74.74800129144688
1,1,57,146.92025837717452,100.0,119.6720172623092,11,11.955746998339265,69.62901639046603,61.33270638512314,66.17805999784545,240.36317064992465,70.39224025056382
1,1,58,147.25223092155596,100.0,124.2664032958115,14,8.18398268337922,66.14422669764693,61.33270638512314,66.17805999784545,271.80457661418876,72.63656144321054
1,1,59,148.58483249325718,100.0,116.1355550231066,12,5.661542808734437,67.04684388551519,61.33270638512314,66.17805999784545,227.54258418888315,68.87857158412054
1,2,0,114.08739180111132,10.654579506533222,102.58063257321741,13,92.47465735103677,87.67968686315024,61.33270638512314,86.6725236342509,330.4020799186834,0.37465867160715405
1,2,1,117.58382208840044,13.08275277361317,105.39987596023319,13,90.5458383228531,86.87094558528399,61.33270638512314,86.6725236342509,339.84155718565313,4.064813805849609
1,2,2,112.61737437176195,15.241753943024325,103.25844112636366,14,85.57610248712096,88.13898657594927,61.33270638512314,86.6725236342509,343.3134118190405,7.584115770089723
1,2,3,116.08256876967516,18.545734326796293,106.41482567926633,13,86.68642991538195,85.92095412458661,61.33270638512314,86.6725236342509,353.33678441713573,7.2938319570336745
1,2,4,124.6117478667616,22.31643344800389,109.91064553799522,13,85.18211647444778,85.76811873367174,61.33270638512314,86.6725236342509,344.3951899712533,10.416262197005947
1,2,5,119.62043338782955,24.979861652502663,110.05290802602438,11,85.65908330084302,84.69294270419735,61.33270638512314,86.6725236342509,344.4283599312544,16.05645984327622
1,2,6,120.58496303332544,26.10427884259938,115.25363341373449,14,83.92412647557919,86.8811641760764,61.33270638512314,86.6725236342509,356.11662919478994,14.63401115443114
1,2,7,123.24709153821586,29.276069742323003,111.54783347920012,17,82.47347766771153,84.69138596586909,61.33270638512314,86.6725236342509,364.9886964518296,19.421983543020957
1,2,8,125.22875075580264,32.558523215641905,116.64380847269553,16,79.71924696855747,84.91659381986454,61.33270638512314,86.6725236342509,371.6704085362714,22.797599193575426
1,2,9,125.54761195080792,36.232519537457264,114.88429392544386,15,80.33042135038627,84.78396977236612,61.33270638512314,86.6725236342509,352.7766614964388,16.362130965469458
1,2,10,125.00801259918244,38.615868106694414,116.49970079721855,6,79.22779700764988,81.77689363268705,61.33270638512314,86.6725236342509,285.2001173862643,24.53981669312941
1,2,11,128.68601031596162,41.902375640194805,115.00053205435007,18,79.70812218927995,83.49274589776194,61.33270638512314,86.6725236342509,348.73737688859876,25.95785914103751
1,2,12,129.7248155402235,43.65578770611095,117.44736910150253,10,77.74018353806282,82.83805123596456,61.33270638512314,86.6725236342509,309.73040908696896,25.467045647764294
1,2,13,129.80509947572676,45.513431737131135,119.325146226296,14,76.98622469564897,81.59539504717029,61.33270638512314,86.6725236342509,320.0483918596755,29.176415241227662
1,2,14,133.6985563717875,48.48653543949804,121.14746845018026,10,74.7127025275721,82.72042778012987,61.33270638512314,86.6725236342509,294.5136828105172,29.89677310176637
1,2,15,136.22328390408128,52.2009512234156,119.95107861467555,12,75.33456127481683,83.13971645287722,61.33270638512314,86.6725236342509,316.9874011026866,31.922207073688522
1,2,16,134.09493271244787,55.51899997066565,124.26098536944433,13,71.0189901917589,81.9019667470674,61.33270638512314,86.6725236342509,319.5085879670871,36.19464143344602
1,2,17,137.15237534468363,57.945085231028585,123.07107548869617,14,71.17287437163036,82.19914481221618,61.33270638512314,86.6725236342509,311.84668836694345,39.04632413646262
1,2,18,136.41135240099416,59.53974377089688,122.66144024483023,10,69.06781686100344,79.79099727006998,61.33270638512314,86.6725236342509,295.9712071854231,37.980310769524195
1,2,19,138.45253450507548,62.79479717906696,126.2848794206838,14,64.57794283752123,81.18684387036797,61.33270638512314,86.6725236342509,297.29617853222635,40.89162551618916
1,2,20,141.2679747129696,65.7975099615548,126.35293328143733,15,65.7467184724684,81.77021099283888,61.33270638512314,86.6725236342509,320.3378923921617,42.12423196399583
1,2,21,144.40449368468057,68.98389605529688,130.42682000999739,12,63.619002539640356,80.96186408866456,61.33270638512314,86.6725236342509,317.65934120429137,44.1528190053398
1,2,22,143.66482054519605,71.94884665791659,126.28301954603683,11,62.13381885738012,78.99985462928991,61.33270638512314,86.6725236342509,280.33280414962024,44.999399249111
1,2,23,145.8085465661916,76.25993860286029,130.00051204484652,18,61.89737967929877,77.64227093494911,61.33270638512314,86.6725236342509,338.1575308687989,50.981479798790396
1,2,24,146.4576350556164,80.13930230154303,130.3120923290431,16,59.173789424814835,78.39728434850387,61.33270638512314,86.6725236342509,307.4623141460362,52.97712933196911
1,2,25,144.84269910264936,82.04031888233823,136.21010437391348,13,58.87719557499008,78.35878688312886,61.33270638512314,86.6725236342509,295.7889263099591,53.272149019172
1,2,26,149.812614075949,86.47177212179318,136.93334495736275,19,57.70399071574775,77.54114761948847,61.33270638512314,86.6725236342509,343.7838330968548,57.28115115036725
1,2,27,149.6243846258908,87.94013765631898,134.40907140197993,12,57.42191843401574,76.21731812981493,61.33270638512314,86.6725236342509,285.05063008766075,55.95751049472048
1,2,28,153.26115831776733,91.8138277391396,137.56425984489488,14,57.259084401358066,76.75778379760439,61.33270638512314,86.6725236342509,315.2502832117442,61.12906349481855
1,2,29,155.78898571470668,95.13866158711113,139.67133989636622,14,51.94613602632092,77.9130661780634,61.33270638512314,86.6725236342509,284.7950288445856,60.18823040928278
1,2,30,155.10872720294765,97.92377978464326,141.29331601158165,15,50.7106640562034,78.62992766919658,61.33270638512314,86.6725236342509,306.84010369179,63.93828214963055
1,2,31,156.31677892986687,99.90810476684187,141.8852411054322,12,51.99875583326881,76.91749108773706,61.33270638512314,86.6725236342509,277.5075673816823,63.40744125131108
1,2,32,151.33316983780364,100.0,139.03325129062108,13,50.81058923178751,78.27065921229476,61.33270638512314,86.6725236342509,278.2441187758642,63.469919251436046
1,2,33,155.9627370742149,100.0,138.6297993626415,16,50.75163686600939,75.59712439109809,61.33270638512314,86.6725236342509,305.4505144148459,65.28136253620283
1,2,34,158.95347531877684,100.0,146.94532126132572,9,50.1754787815551,73.04319482824712,61.33270638512314,86.6725236342509,279.1961527311646,63.99139387763827
1,2,35,155.9839565629254,100.0,145.94764619290612,15,50.539927282882175,75.31591911909942,61.33270638512314,86.6725236342509,316.8865779729052,66.0513059906699
1,2,36,156.34784642806287,100.0,143.99611351444904,16,47.74916215299503,71.80400316732545,61.33270638512314,86.6725236342509,308.6131006389382,64.24808338890028
1,2,37,155.86601424837397,100.0,142.13819873825778,11,49.21613921250352,77.34395863206461,61.33270638512314,86.6725236342509,266.2009887209378,60.557650898243935
1,2,38,157.771572380062,100.0,145.84461113696938,11,48.10072869671656,73.94322908357914,61.33270638512314,86.6725236342509,288.1841528702405,66.46191576832406
1,2,39,153.88925968334638,100.0,143.33536360472854,15,48.856889029461875,72.73479568565132,61.33270638512314,86.6725236342509,301.4241330395804,67.16312803586925
1,3,0,133.2675618649919,16.895222717331073,157.7595841615167,17,56.026273634054554,89.64965384510047,61.33270638512314,87.31847732765331,409.6642215876114,21.299706648154213
1,3,1,129.13609280852748,19.60479426159343,155.78126356842324,14,54.9238588108244,86.82419627622753,61.33270638512314,87.31847732765331,388.51267217406996,29.531566312750407
1,3,2,126.87728340092848,22.81012485649734,159.8630064094916,15,53.41157913175832,86.01017936241813,61.33270638512314,87.31847732765331,389.2769264765624,24.127477184246207
1,3,3,133.38615995350006,25.742251926758634,153.95174909749463,11,55.32419525040423,87.8370191394188,61.33270638512314,87.31847732765331,382.1007812700092,24.815388938582608
1,3,4,134.72313422094328,29.58860623625857,164.003580529342,15,52.378214879865894,85.2050955734804,61.33270638512314,87.31847732765331,389.5187016315979,29.4663417514408
1,3,5,138.68634471428481,32.93521564929594,164.42187152794287,14,50.90252007706139,84.59604132761135,61.33270638512314,87.31847732765331,412.1917407743903,36.267404921875766
1,3,6,137.93307469683802,37.321271965585446,162.8891078393234,17,48.35996067033723,84.55990051869398,61.33270638512314,87.31847732765331,382.9497779743548,36.88004406331355
1,3,7,138.2796484105716,40.066035466775595,162.94545966709074,15,47.71100191902635,86.66722351272793,61.33270638512314,87.31847732765331,382.11806917647914,39.37982092614661
1,3,8,144.54220246534962,44.48172376759274,169.23862182289187,17,45.33379200309705,83.91839334971733,61.33270638512314,87.31847732765331,397.98569722670226,42.14599204582694
1,3,9,147.82583591758691,48.2290469534597,170.73836720593985,12,44.61875849255946,84.94157016565893,61.33270638512314,87.31847732765331,388.27999892805525,42.080411101152635
1,3,10,146.77391028111407,51.01280006970366,173.93464803455373,12,44.82257117700373,83.8250987034983,61.33270638512314,87.31847732765331,368.9154330864968,46.99493508552345
1,3,11,143.37739611893872,54.02341582421616,168.03427208527947,9,41.522117650304054,84.40207871042458,61.33270638512314,87.31847732765331,342.7763046254307,49.46158491621966
1,3,12,150.40826328482328,57.18447674629469,178.74934440946782,14,36.41309293554643,82.57020763203491,61.33270638512314,87.31847732765331,390.3911158671527,48.01593688767652
1,3,13,151.98385039226696,60.4406452552839,176.0231221085743,11,34.99247188455307,81.58865089039033,61.33270638512314,87.31847732765331,364.5186026764047,51.67390097657982
1,3,14,147.47079531644118,61.38520894703777,172.2958744909557,11,37.24598308210102,83.87655464508407,61.33270638512314,87.31847732765331,360.59879899988357,49.90556066020339
1,3,15,149.3774005942467,64.70535980877763,180.0,14,36.95668082189154,84.25054333183687,61.33270638512314,87.31847732765331,388.1449722304599,52.96002227586535
1,3,16,154.6567990217005,68.30859597748928,180.0,13,35.88978779558768,79.82161110975302,61.33270638512314,87.31847732765331,344.7431174670671,56.71201972435735
1,3,17,156.50912743994058,72.10910803833168,180.0,9,33.28712651598391,80.05735310757957,61.33270638512314,87.31847732765331,357.4826229449061,59.312699060771116
1,3,18,157.8175053072436,75.36734639002658,180.0,19,32.20160991365273,80.74050685445225,61.33270638512314,87.31847732765331,385.1555711302094,60.888138571815084
1,3,19,158.04042220530044,79.60052390239186,180.0,14,29.567367760814793,79.76832986647834,61.33270638512314,87.31847732765331,363.1200333703448,61.89776440127788
1,3,20,159.0903436301359,83.0356348672974,180.0,17,27.626954295029417,80.85648551879761,61.33270638512314,87.31847732765331,367.23323689120036,66.60196595950266
1,3,21,158.51051546041273,85.90746634765225,180.0,10,27.710391562676424,80.9814723846554,61.33270638512314,87.31847732765331,341.22979809250614,69.21376224854284
1,3,22,162.61055571826134,89.40848893733056,180.0,10,23.22275962952557,80.59201760944009,61.33270638512314,87.31847732765331,324.86265745626207,70.92058066632913
1,3,23,163.89904357023082,93.88476103128716,180.0,14,19.55572767520794,81.01540599486455,61.33270638512314,87.31847732765331,336.8955875701017,70.56602768051285
1,3,24,164.40196738062227,97.82301560867595,180.0,16,20.51196427763008,77.59319089265212,61.33270638512314,87.31847732765331,364.7040153550169,75.72951280283091
1,3,25,167.86762997512835,100.0,180.0,9,20.918871443154185,80.7818533978347,61.33270638512314,87.31847732765331,285.8733517780935,77.75235796371504
1,3,26,167.0895948333324,100.0,180.0,13,21.667150343408945,77.60708558620226,61.33270638512314,87.31847732765331,334.79923234736737,76.7609539096678
1,3,27,169.44689949842257,100.0,180.0,12,22.55811690607581,80.52275053385229,61.33270638512314,87.31847732765331,310.9750906196105,80.32724112911446
1,3,28,167.57214285718237,100.0,180.0,15,19.803392521645886,77.53069894859189,61.33270638512314,87.31847732765331,355.3265504954969,78.25197172949886
1,3,29,165.99147995618515,100.0,180.0,15,21.05792954911704,78.25245321983458,61.33270638512314,87.31847732765331,327.67807944639094,75.63315260799955
